frame,label,id,transform,bbox,image_path,detection_score,raw_pose_score,render_score
60,-1,-1,0.913410868365 -0.308758536048 0.265233391507 3.13278257082 -0.406583503539 -0.722902824526 0.55866032698 -1.34542747619 0.0192468231722 -0.618125935963 -0.785843424028 1.42831241689 0.0 0.0 0.0 1.0,,images/rgb_000060.png,,,
60,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
60,3,3,-0.450049184497 -0.141230066144 0.881765161452 -0.0263437438339 -0.547966876562 0.823337767482 -0.147808060769 -0.00396796261336 -0.705115617274 -0.549698998594 -0.447931889043 0.794764149659 0.0 0.0 0.0 1.0,232 175 135 86,,0.9663518,0.111556,0.72805762291
60,2,2,-0.0493936063932 -0.996275449614 0.0706788521752 0.118280909779 0.63077960848 -0.0859830927796 -0.771183501692 -0.0109456155142 0.774388376187 0.00649124436341 0.632677253087 0.849600608167 0.0 0.0 0.0 1.0,320 155 135 132,,0.93803084,0.071988806,0.472112059593
61,-1,-1,0.913473691107 -0.308646814541 0.26514705265 3.13381701999 -0.406442339641 -0.722950531616 0.558701309631 -1.34587217723 0.0192468231722 -0.618125935963 -0.785843424028 1.42831241689 0.0 0.0 0.0 1.0,,images/rgb_000061.png,,,
61,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
61,2,2,0.0731663653492 0.990521566159 0.116248483669 0.120140982771 -0.616330192349 0.136546473872 -0.775559252715 -0.0140358763251 -0.784081486186 -0.0149025986662 0.620478956591 0.847476630072 0.0 0.0 0.0 1.0,320 155 134 131,,0.9323291,0.08031537,0.395411163568
61,3,3,-0.452333246072 -0.162919247064 0.876842034482 -0.0296687071286 -0.559816355632 0.817221312049 -0.136948804666 -0.0037888814418 -0.694262401737 -0.552817009569 -0.460861227992 0.794786999888 0.0 0.0 0.0 1.0,229 174 139 89,,0.92016166,0.12760885,0.752067804337
62,-1,-1,0.913486440046 -0.308624136689 0.265129527032 3.13490334909 -0.406413685361 -0.722960212974 0.558709626557 -1.34633185567 0.0192468231722 -0.618125935963 -0.785843424028 1.42831241689 0.0 0.0 0.0 1.0,,images/rgb_000062.png,,,
62,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
62,2,2,0.0634306079971 -0.988854853894 -0.13469460234 0.111320552578 -0.639708257865 -0.143879265414 0.755031192603 -0.00756754148831 -0.765996020087 0.038273161803 -0.641704965149 0.842330735921 0.0 0.0 0.0 1.0,322 156 132 133,,0.97452635,0.07609506,0.415055930614
62,3,3,-0.287575362389 0.305027145089 -0.907887025849 -0.0523536613685 -0.616633330037 -0.784292355166 -0.0681823871282 -0.00957274315738 -0.73284633262 0.54022582536 0.413633062484 0.812974723485 0.0 0.0 0.0 1.0,227 175 137 91,,0.96882176,0.11508947,0.385443121195
63,-1,-1,0.913470687813 -0.308652156533 0.265151180978 3.13702758253 -0.406449089437 -0.722948250954 0.5586993504 -1.34722531136 0.0192468231722 -0.618125935963 -0.785843424028 1.42831241689 0.0 0.0 0.0 1.0,,images/rgb_000063.png,,,
63,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
63,2,2,-0.0125446960902 -0.99609348116 0.0874094239282 0.109776096187 0.61791156973 -0.0764499641189 -0.782522009263 -0.00894857122103 0.786147519613 0.0441947935586 0.616456728107 0.849258127055 0.0 0.0 0.0 1.0,320 160 133 126,,0.9652466,0.069623925,0.775228381157
63,3,3,-0.448570987708 -0.136599012993 0.8832467258 -0.0328223349092 -0.539846395842 0.82901270742 -0.145958212621 -0.00457999545397 -0.712285011693 -0.542290181162 -0.44561353383 0.795163400359 0.0 0.0 0.0 1.0,228 177 134 87,,0.9584125,0.10859973,0.696692466736
64,-1,-1,0.913205573617 -0.30912330267 0.265515280279 3.13925288672 -0.407044395752 -0.722746920461 0.558526408373 -1.34812824788 0.0192468231722 -0.618125935963 -0.785843424028 1.42831241689 0.0 0.0 0.0 1.0,,images/rgb_000064.png,,,
64,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
64,3,3,-0.261535155092 0.788545231638 -0.556593011375 -0.0566908402775 -0.712098914111 -0.546913999069 -0.440227457283 -0.0195092724057 -0.651547771981 0.281214322685 0.704559440745 0.82843959015 0.0 0.0 0.0 1.0,227 177 133 88,,0.95973855,0.106163085,0.220978796482
64,2,2,0.018505191654 -0.995009857771 0.0980456058238 0.110922436156 0.608100998637 -0.0666392515085 -0.791057763767 -0.00771534309423 0.7936439588 0.0742603063413 0.603833316043 0.850318373319 0.0 0.0 0.0 1.0,319 163 131 121,,0.85263765,0.07559454,0.88097858429
65,-1,-1,0.912990408442 -0.30950507996 0.265810307496 3.14127221202 -0.4075267769 -0.722583512661 0.558386061198 -1.34895226222 0.0192468231722 -0.618125935963 -0.785843424028 1.42831241689 0.0 0.0 0.0 1.0,,images/rgb_000065.png,,,
65,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
65,3,3,-0.449585794849 -0.143104372281 0.881699354488 -0.0373109574056 -0.551659996212 0.820820165737 -0.148072631159 -0.00456483869659 -0.702526769347 -0.552969614132 -0.447974044112 0.794905583067 0.0 0.0 0.0 1.0,226 177 132 91,,0.96188855,0.113483354,0.729072630405
65,2,2,0.0142234468731 -0.996831123195 0.0782649690993 0.106958098991 0.606628906558 -0.0536193638097 -0.793174844251 -0.00700422748819 0.794857888737 0.0587594728849 0.603943922115 0.849277469655 0.0 0.0 0.0 1.0,320 163 130 121,,0.9323006,0.078230955,0.825229644775
66,-1,-1,0.912488132926 -0.310394201369 0.266497367766 3.14329652377 -0.408650176884 -0.722202026477 0.558058478912 -1.34974229185 0.0192468231722 -0.618125935963 -0.785843424028 1.42831241689 0.0 0.0 0.0 1.0,,images/rgb_000066.png,,,
66,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
66,3,3,-0.45039902805 -0.156877354099 0.878936978004 -0.0415852203008 -0.542340184608 0.830078319161 -0.129757883067 -0.00356409079289 -0.709230455981 -0.535125667325 -0.458947361339 0.796017493858 0.0 0.0 0.0 1.0,225 176 135 85,,0.9244,0.08479594,0.709764719009
66,2,2,-0.0887776862216 -0.0633292207998 0.994036182552 0.129272099705 0.54197383779 -0.840379664367 -0.00513603639219 0.00262076240172 0.835693054644 0.538285639332 0.108929742991 0.837789288781 0.0 0.0 0.0 1.0,316 163 133 116,,0.74126333,0.0814128,0.293480157852
67,-1,-1,0.913237700773 -0.309066251765 0.265471192236 3.14022237093 -0.406972310711 -0.722771318821 0.55854736505 -1.34854201423 0.0192468231722 -0.618125935963 -0.785843424028 1.42831241689 0.0 0.0 0.0 1.0,,images/rgb_000067.png,,,
67,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
67,3,3,-0.391492684797 0.919285512993 0.0405909269669 -0.0272138956402 -0.6525254918 -0.246245425824 -0.716640546447 -0.0458310313004 -0.648801942277 -0.307046146145 0.696260514345 0.837847129422 0.0 0.0 0.0 1.0,226 177 136 90,,0.96209806,0.10999001,0.0966338068247
67,2,2,0.00548741830417 -0.997265130396 0.0737031066918 0.104517261636 0.602878701187 -0.0555038408225 -0.795899865127 -0.00730144489574 0.79781398828 0.048801468724 0.600925333761 0.848791141267 0.0 0.0 0.0 1.0,317 161 131 119,,0.8438023,0.100043975,0.806541502476
68,-1,-1,0.912697263357 -0.310024355832 0.266211577982 3.14228956248 -0.408182882124 -0.722360869705 0.558194866207 -1.34934342252 0.0192468231722 -0.618125935963 -0.785843424028 1.42831241689 0.0 0.0 0.0 1.0,,images/rgb_000068.png,,,
68,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
68,3,3,-0.446945730026 -0.148168352871 0.882204995236 -0.0427526972157 -0.553366041063 0.820655131623 -0.142517295578 -0.00410052801608 -0.702869503542 -0.551879782333 -0.448779641742 0.794381277899 0.0 0.0 0.0 1.0,218 177 136 88,,0.97092944,0.12901482,0.738755464554
68,2,2,0.976843195321 -0.163881359278 0.137550979042 0.0888885497 0.210940874519 0.630116002584 -0.747300321654 0.0203954314916 0.0357955194363 0.75901035788 0.650093806631 0.879390357672 0.0 0.0 0.0 1.0,320 160 128 124,,0.95317674,0.11089238,0.175731897354
69,-1,-1,0.911411174345 -0.312290856916 0.26796285557 3.14723260372 -0.411046507194 -0.721383911643 0.557356278288 -1.35127433903 0.0192468231722 -0.618125935963 -0.785843424028 1.42831241689 0.0 0.0 0.0 1.0,,images/rgb_000069.png,,,
69,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
69,3,3,-0.299225567972 0.425198248442 -0.854207532743 -0.0706926866655 -0.616953139213 -0.769134680888 -0.166735319202 -0.00786789102896 -0.727896203787 0.477114548276 0.4924721559 0.814996677889 0.0 0.0 0.0 1.0,222 176 136 94,,0.9592956,0.12182927,0.360502064228
69,2,2,0.0019587710811 0.991468495139 0.130331831731 0.104216981979 -0.584441589719 0.106891034305 -0.80436455354 -0.00925138632622 -0.811433417738 -0.0745957769015 0.579664798523 0.845115637225 0.0 0.0 0.0 1.0,316 157 131 126,,0.9088129,0.11434738,0.753045201302
70,-1,-1,0.910715674143 -0.313508728702 0.268903770701 3.14969455489 -0.412585167775 -0.72085546701 0.556902931411 -1.3522364317 0.0192468231722 -0.618125935963 -0.785843424028 1.42831241689 0.0 0.0 0.0 1.0,,images/rgb_000070.png,,,
70,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
70,3,3,-0.304982061889 0.493163666102 -0.814724211229 -0.072560382565 -0.623495218913 -0.750053710346 -0.220619907507 -0.0108833569132 -0.719888639943 0.440691536148 0.536238115065 0.818372037969 0.0 0.0 0.0 1.0,218 176 135 91,,0.9795941,0.10976494,0.292135626078
70,2,2,-0.0497005670459 -0.0104596434657 0.998709391912 0.121501900688 0.577677321284 -0.816015197395 0.0202017349325 0.00891367366195 0.814750738637 0.577935803943 0.0465987168474 0.835838140424 0.0 0.0 0.0 1.0,312 168 129 114,,0.84816056,0.06800998,0.509091079235
71,-1,-1,0.910465307424 -0.313945811122 0.269241437478 3.152062605 -0.413137366713 -0.720665216983 0.556739760801 -1.35322073837 0.0192468231722 -0.618125935963 -0.785843424028 1.42831241689 0.0 0.0 0.0 1.0,,images/rgb_000071.png,,,
71,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
71,3,3,-0.337957225402 0.0931168678399 -0.936543732413 -0.0624516515464 -0.596305063515 -0.791062838752 0.136527859324 -0.00747765603794 -0.728151896945 0.604606346369 0.322871461895 0.802696085365 0.0 0.0 0.0 1.0,214 173 138 93,,0.962851,0.10811553,0.59530210495
71,2,2,-0.0988053463419 0.00349571696066 0.995100639884 0.11298918034 0.560902914965 -0.825805458835 0.058594062338 0.0080927101534 0.821964368764 0.563944256217 0.0796332365381 0.835479803686 0.0 0.0 0.0 1.0,306 170 134 112,,0.764613,0.12830225,0.379045009613
72,-1,-1,0.910244610209 -0.314330518059 0.269538633597 3.15332472322 -0.413623390758 -0.720497503609 0.556595937742 -1.3537346839 0.0192468231722 -0.618125935963 -0.785843424028 1.42831241689 0.0 0.0 0.0 1.0,,images/rgb_000072.png,,,
72,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
72,3,3,-0.348321818699 0.0583351769825 -0.935558078232 -0.06467003494 -0.575469560841 -0.801149087071 0.164301323275 -0.00639860985844 -0.739936953506 0.595614932159 0.312627825737 0.802468937541 0.0 0.0 0.0 1.0,213 173 139 95,,0.97070026,0.10344241,0.597184121609
72,2,2,-0.968233544501 -0.140959335524 -0.206529099719 0.0851199977172 -0.249753472404 0.505130126534 0.82611546305 0.0209014077141 -0.0121246164636 0.851454062763 -0.524289016363 0.871250914592 0.0 0.0 0.0 1.0,305 162 128 124,,0.74345696,0.049338263,0.0958750396967
73,-1,-1,0.910404414294 -0.314052010734 0.269323480202 3.15686759382 -0.413271535714 -0.720618943579 0.556700077173 -1.3552819125 0.0192468231722 -0.618125935963 -0.785843424028 1.42831241689 0.0 0.0 0.0 1.0,,images/rgb_000073.png,,,
73,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
73,3,3,-0.441129224133 -0.119889609152 0.889399510475 -0.056348175932 -0.525410377538 0.837941252396 -0.147642787528 -0.00262615315983 -0.727563703597 -0.532429280892 -0.432631619345 0.793516617905 0.0 0.0 0.0 1.0,212 174 135 91,,0.9823231,0.1060223,0.717995762825
73,2,2,-0.0675656771257 0.043968904516 0.996745511507 0.116539149359 0.578179533964 -0.81245223732 0.0750319170698 0.00779273569487 0.81310719206 0.581367437607 0.0294719648248 0.836305941938 0.0 0.0 0.0 1.0,315 161 126 127,,0.8934176,0.067294635,0.405187815428
74,-1,-1,0.910341237117 -0.314162150163 0.269408565953 3.15568018741 -0.41341068177 -0.72057093384 0.556658905887 -1.35476227538 0.0192468231722 -0.618125935963 -0.785843424028 1.42831241689 0.0 0.0 0.0 1.0,,images/rgb_000074.png,,,
74,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
74,3,3,-0.462204537126 -0.147101101964 0.874487410808 -0.0593882324775 -0.538543331411 0.830023951093 -0.145021794239 -0.00295322564166 -0.704512630159 -0.537979094773 -0.462861153624 0.795303051272 0.0 0.0 0.0 1.0,213 176 134 90,,0.97399896,0.10478306,0.702089130878
74,2,2,-0.0396945658303 0.986515431391 0.158781752956 0.0943139326556 -0.585915913645 0.105740358674 -0.803443537957 -0.00873292179631 -0.809399087954 -0.124925098262 0.573817772679 0.840795610492 0.0 0.0 0.0 1.0,310 162 125 124,,0.9527554,0.08508481,0.748701334
75,-1,-1,0.910440794798 -0.313988566911 0.269274467813 3.15935953799 -0.413191382975 -0.720646589626 0.556723785998 -1.35635925626 0.0192468231722 -0.618125935963 -0.785843424028 1.42831241689 0.0 0.0 0.0 1.0,,images/rgb_000075.png,,,
75,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
75,3,3,-0.470724655979 -0.142018259001 0.870775006741 -0.061956966355 -0.545173884277 0.822812489063 -0.16051493309 -0.00313256390624 -0.693688499369 -0.550282129414 -0.464742771747 0.794640475095 0.0 0.0 0.0 1.0,211 177 141 91,,0.97379726,0.11177907,0.722199082375
75,2,2,-0.0461746805835 0.98915735083 0.139411743306 0.0860224376217 -0.589899888463 0.0856269489478 -0.802923500219 -0.00776349500265 -0.806155084623 -0.119313707982 0.579550013911 0.840220254171 0.0 0.0 0.0 1.0,304 165 128 118,,0.85792065,0.09155103,0.682751893997
76,-1,-1,0.910627195473 -0.313663271998 0.269023163805 3.16057447999 -0.412780414581 -0.720788234567 0.556845265983 -1.35690666491 0.0192468231722 -0.618125935963 -0.785843424028 1.42831241689 0.0 0.0 0.0 1.0,,images/rgb_000076.png,,,
76,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
76,3,3,-0.464838326867 -0.158074016633 0.871170439777 -0.063348457929 -0.530912264573 0.837181129332 -0.131377030015 -0.00392931884351 -0.708560157786 -0.523584149832 -0.473077309584 0.794674068347 0.0 0.0 0.0 1.0,209 177 136 89,,0.9467382,0.09622293,0.744291961193
76,2,2,-0.0372719700821 0.992979951238 0.112256922666 0.0870930312053 -0.584966049928 0.0693972878843 -0.808083372472 -0.00634580417481 -0.810200913773 -0.0957853479116 0.578272986095 0.839565153313 0.0 0.0 0.0 1.0,304 160 127 122,,0.73749197,0.09437809,0.633972167969
77,-1,-1,0.911015498381 -0.312984381758 0.268498675014 3.16282280196 -0.411922713026 -0.721083285111 0.557098352562 -1.35792330431 0.0192468231722 -0.618125935963 -0.785843424028 1.42831241689 0.0 0.0 0.0 1.0,,images/rgb_000077.png,,,
77,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
77,3,3,-0.470352869748 -0.136141691283 0.871913767419 -0.0659282172717 -0.530794360357 0.832967720375 -0.156275794116 -0.00395881565289 -0.705000372293 -0.536311678698 -0.464051999628 0.795063258049 0.0 0.0 0.0 1.0,209 177 141 90,,0.93851054,0.11975618,0.714515924454
78,-1,-1,0.911269124456 -0.312540039463 0.268155377619 3.16589634957 -0.411361328532 -0.721275988109 0.557263677594 -1.35927336259 0.0192468231722 -0.618125935963 -0.785843424028 1.42831241689 0.0 0.0 0.0 1.0,,images/rgb_000078.png,,,
78,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
78,2,2,-0.0434803884275 0.97766759837 0.205610123581 0.0776590880396 -0.597763058175 0.139442524218 -0.789452410675 -0.0140667158281 -0.80049283701 -0.157231833725 0.578350558364 0.847177372968 0.0 0.0 0.0 1.0,301 150 132 138,,0.95349157,0.12351405,0.577161550522
78,3,3,-0.359613135493 0.103381125785 -0.927356854513 -0.0802555443596 -0.572312325976 -0.809390524851 0.131702618871 -0.00573468451592 -0.736978286191 0.578099750141 0.35023375704 0.803664459393 0.0 0.0 0.0 1.0,206 176 146 92,,0.9250983,0.10453368,0.584089994431
79,-1,-1,0.911118403053 -0.312804184427 0.26835945637 3.16774504088 -0.411695051484 -0.721161472553 0.557165428835 -1.36004481133 0.0192468231722 -0.618125935963 -0.785843424028 1.42831241689 0.0 0.0 0.0 1.0,,images/rgb_000079.png,,,
79,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
79,2,2,-0.0307091663971 0.984185390561 0.174459348001 0.0779464913693 -0.596806965426 0.121958388102 -0.793062165023 -0.0107671494355 -0.801796977494 -0.12847283206 0.583623455923 0.843026244214 0.0 0.0 0.0 1.0,303 157 125 128,,0.97800314,0.10007644,0.736423492432
79,3,3,-0.465519031959 -0.154165812078 0.871507276659 -0.0693119010094 -0.527230292519 0.839222665653 -0.133167323713 -0.00254141046017 -0.710858811252 -0.521476960029 -0.471955009111 0.794930020828 0.0 0.0 0.0 1.0,201 174 137 90,,0.9765673,0.08791855,0.749939739704
80,-1,-1,0.911080158269 -0.31287116914 0.26841120828 3.16864764356 -0.411779680178 -0.721132414201 0.557140499499 -1.3604263883 0.0192468231722 -0.618125935963 -0.785843424028 1.42831241689 0.0 0.0 0.0 1.0,,images/rgb_000080.png,,,
80,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
80,3,3,-0.362951259672 0.0660506534508 -0.929464197418 -0.0845515651727 -0.571107323227 -0.803939594187 0.165884159143 -0.00597753733674 -0.736276312575 0.591031674343 0.3295129003 0.804817476783 0.0 0.0 0.0 1.0,201 175 132 91,,0.9850102,0.099076025,0.59675014019
80,2,2,0.0430247686811 -0.995805352017 0.0807500475136 0.0766162289953 0.601957679656 -0.0386686369774 -0.797591178748 -0.00728409477977 0.797368058793 0.0829242872011 0.597768969929 0.845414166849 0.0 0.0 0.0 1.0,300 160 127 125,,0.9015931,0.069477856,0.821917653084
81,-1,-1,0.911146237336 -0.31275542307 0.268321783551 3.16683869551 -0.411633446145 -0.72118262086 0.557183572428 -1.3596603224 0.0192468231722 -0.618125935963 -0.785843424028 1.42831241689 0.0 0.0 0.0 1.0,,images/rgb_000081.png,,,
81,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
81,3,3,-0.341206731833 0.131443084014 -0.930752750099 -0.0870902578903 -0.596170103857 -0.795807826628 0.106165485655 -0.00720408772524 -0.726745604334 0.591111342085 0.349897424739 0.806066122575 0.0 0.0 0.0 1.0,200 174 138 92,,0.96163857,0.12258005,0.548740625381
81,2,2,0.985320750556 -0.0907259142945 0.144609221695 0.0662700730666 0.169197718084 0.631625298858 -0.756585496846 0.0218777902885 -0.0226969319273 0.769946939937 0.637704131211 0.878370704123 0.0 0.0 0.0 1.0,298 160 129 126,,0.80432415,0.0658402,0.278176665306
82,-1,-1,0.910731941436 -0.313480305534 0.268881812124 3.17131742798 -0.412549258449 -0.720867827922 0.556913533702 -1.36152515104 0.0192468231722 -0.618125935963 -0.785843424028 1.42831241689 0.0 0.0 0.0 1.0,,images/rgb_000082.png,,,
82,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
82,3,3,-0.453743778197 -0.145672392918 0.879145117537 -0.0780402198227 -0.53935762036 0.830220879674 -0.14080713161 -0.00198268600487 -0.709372921042 -0.53806397844 -0.455277073878 0.797716673846 0.0 0.0 0.0 1.0,200 175 137 90,,0.9706727,0.10828417,0.585792660713
82,2,2,-0.0752154884588 0.186642377141 0.979544411117 0.0562460975786 0.566673255832 -0.800290815017 0.196000082971 -0.00241271476298 0.820502316524 0.569823862658 -0.04557097897 0.82414772538 0.0 0.0 0.0 1.0,276 161 145 126,,0.7385159,0.050900493,0.0503403022885
83,-1,-1,0.910755682283 -0.313438818817 0.268849761108 3.17210693397 -0.412496844821 -0.72088586763 0.556929007023 -1.36186738203 0.0192468231722 -0.618125935963 -0.785843424028 1.42831241689 0.0 0.0 0.0 1.0,,images/rgb_000083.png,,,
83,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
83,3,3,-0.308915375551 0.371596034955 -0.875492819819 -0.0998939257639 -0.604663877943 -0.787267468709 -0.12079539488 -0.00901925684591 -0.734134105909 0.492063328768 0.467889725279 0.817336010716 0.0 0.0 0.0 1.0,199 174 139 93,,0.97015935,0.114488184,0.378417789936
83,2,2,0.0778574907563 0.985293387696 0.152102436849 0.0732576334608 -0.623025989706 0.167191201846 -0.764124151023 -0.0121332933212 -0.778316662602 -0.0352709822297 0.626880475472 0.839237210852 0.0 0.0 0.0 1.0,288 162 133 126,,0.9434508,0.07737654,0.423764169216
84,-1,-1,0.9108906884 -0.313202777929 0.268667403463 3.17351548173 -0.412198633651 -0.720988451494 0.557017000843 -1.36249003 0.0192468231722 -0.618125935963 -0.785843424028 1.42831241689 0.0 0.0 0.0 1.0,,images/rgb_000084.png,,,
84,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
84,3,3,-0.359780155525 0.0655163117513 -0.930734039662 -0.0902446268666 -0.579251123115 -0.79769946346 0.167760848724 -0.00615699838454 -0.731454971998 0.599485762041 0.32494683419 0.805773924561 0.0 0.0 0.0 1.0,201 175 130 91,,0.969945,0.11998398,0.610793709755
84,2,2,-0.182852601765 0.186896750295 0.965212168778 0.0780666133294 0.595517682206 -0.760105113888 0.259997896187 0.00837572147032 0.782255467356 0.622342205359 0.0276868781414 0.828713431897 0.0 0.0 0.0 1.0,283 165 139 122,,0.83773965,0.05251193,0.196672976017
85,-1,-1,0.910704580513 -0.313528110447 0.268918744221 3.17524252923 -0.412609654312 -0.720847037346 0.556895701114 -1.36320645061 0.0192468231722 -0.618125935963 -0.785843424028 1.42831241689 0.0 0.0 0.0 1.0,,images/rgb_000085.png,,,
85,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
85,3,3,-0.457388430412 -0.150582998704 0.876424887955 -0.0789647564028 -0.539503924878 0.830451721527 -0.138872075141 -0.00283016217431 -0.70691678348 -0.536353147389 -0.461079128263 0.796318479786 0.0 0.0 0.0 1.0,198 175 137 92,,0.98028964,0.099507086,0.681730091572
85,2,2,-0.0277148185044 -0.994074011791 0.105113024485 0.0674741151295 0.638289774077 -0.0985240780709 -0.763465238468 -0.0101976127281 0.769297116298 0.0459332681323 0.637237853344 0.845018626315 0.0 0.0 0.0 1.0,288 159 136 129,,0.83085907,0.06700276,0.472083926201
86,-1,-1,0.910843084727 -0.313286030169 0.268731721809 3.17428440771 -0.412303813714 -0.720952280384 0.556985973437 -1.36281360153 0.0192468231722 -0.618125935963 -0.785843424028 1.42831241689 0.0 0.0 0.0 1.0,,images/rgb_000086.png,,,
86,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
86,3,3,-0.358430362017 0.0893431843299 -0.929271473251 -0.0940008915555 -0.582737477781 -0.799080825063 0.147942106942 -0.00598820329772 -0.729345396623 0.594548257444 0.338478451301 0.806834322244 0.0 0.0 0.0 1.0,198 176 135 91,,0.9812305,0.10548304,0.577239692211
86,2,2,0.0704795776872 0.985928942457 0.151580835052 0.0667758945746 -0.608247450612 0.162916737935 -0.776848231847 -0.0102291453319 -0.790612210855 -0.0374467211746 0.611171068622 0.838074700324 0.0 0.0 0.0 1.0,288 164 132 124,,0.9001314,0.08476603,0.361543238163
