frame,label,id,transform,bbox,image_path,detection_score,raw_pose_score,render_score
64,-1,-1,0.915029 -0.314281 0.252884 3.121213 -0.403368 -0.719229 0.565688 -1.342985 0.004096 -0.619627 -0.784886 1.429688 0.000000 0.000000 0.000000 1.000000,,images/rgb_000064.png,,,
64,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
64,4,4,-0.964530119935 0.244474545752 0.0995682892173 0.0242602425955 0.12083897958 0.744269486348 -0.65685681294 -0.112184896585 -0.23469041044 -0.621526450097 -0.747412391573 0.81317094722 0.0 0.0 0.0 1.0,316 112 57 86,,0.99076897,0.1631288,0.486693441868
64,2,2,-0.00726055353669 0.995529031405 0.094176600026 0.0414651317691 0.624507914262 -0.0690401255389 0.777961005507 -0.0479388237352 0.780984730572 0.0644624595845 -0.621214489463 0.883873904715 0.0 0.0 0.0 1.0,297 128 118 131,,0.7175121,0.10985817,0.683043599129
65,-1,-1,0.915306 -0.313784 0.252498 3.122787 -0.402739 -0.719439 0.565869 -1.343680 0.004096 -0.619635 -0.784880 1.429662 0.000000 0.000000 0.000000 1.000000,,images/rgb_000065.png,,,
65,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
65,4,4,-0.874167348429 0.473652146675 0.10716851632 0.0247275652816 0.289795807889 0.685878206352 -0.667524887762 -0.112081556151 -0.389679145798 -0.552471474378 -0.736834739496 0.815831075369 0.0 0.0 0.0 1.0,315 113 54 82,,0.9939758,0.14926335,0.319856256247
65,2,2,-0.00641972474615 0.99562967696 0.0931683073249 0.0401238713688 0.626234149482 -0.0686349616859 0.776608029869 -0.0470687660437 0.779608605107 0.0633307854837 -0.623056686389 0.883524999271 0.0 0.0 0.0 1.0,291 129 121 127,,0.7604143,0.0835614,0.688842773438
66,-1,-1,0.915275 -0.313839 0.252541 3.124250 -0.402808 -0.719416 0.565849 -1.344286 0.004096 -0.619634 -0.784881 1.429638 0.000000 0.000000 0.000000 1.000000,,images/rgb_000066.png,,,
66,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
66,4,4,-0.931369169627 0.352547094085 0.0908956342186 0.0237654509208 0.201380886862 0.706844728413 -0.678097535994 -0.111973254502 -0.303310415704 -0.613254495595 -0.729329634225 0.815436946835 0.0 0.0 0.0 1.0,314 111 55 85,,0.9913846,0.1387497,0.351028382778
67,-1,-1,0.915094 -0.314163 0.252792 3.125660 -0.403219 -0.719278 0.565731 -1.344850 0.004096 -0.619629 -0.784885 1.429615 0.000000 0.000000 0.000000 1.000000,,images/rgb_000067.png,,,
67,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
67,4,4,0.176166602013 -0.975606832605 0.130983344398 0.0204954780588 -0.72641137298 -0.218645407071 -0.651552532933 -0.107248445058 0.664298009586 0.0196340047183 -0.747209917171 0.8107797495 0.0 0.0 0.0 1.0,311 114 56 82,,0.99392337,0.12535009,0.616974830627
67,2,2,0.00625544236197 0.996689985587 0.0810551791765 0.0362590304735 0.630866554293 -0.0668238703753 0.773008383539 -0.0471898527997 0.775866135435 0.0462994922061 -0.629196389775 0.884338917945 0.0 0.0 0.0 1.0,297 120 116 141,,0.7364612,0.056956995,0.662714481354
68,-1,-1,0.914952 -0.314419 0.252990 3.126343 -0.403543 -0.719170 0.565638 -1.345116 0.004096 -0.619624 -0.784888 1.429604 0.000000 0.000000 0.000000 1.000000,,images/rgb_000068.png,,,
68,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
68,4,4,-0.253318124544 0.965907054941 -0.0534180586833 0.0186061784241 0.707675563493 0.147380041988 -0.69099523881 -0.1108089344 -0.659564420365 -0.212844272744 -0.720882855219 0.814582418243 0.0 0.0 0.0 1.0,313 114 52 84,,0.98353624,0.15743333,0.415166974068
69,-1,-1,0.914681 -0.314905 0.253367 3.128606 -0.404157 -0.718965 0.565461 -1.346027 0.004095 -0.619616 -0.784895 1.429567 0.000000 0.000000 0.000000 1.000000,,images/rgb_000069.png,,,
69,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
69,4,4,0.0734181792346 -0.993865549758 0.0827105794996 0.0178132689586 -0.737609211556 -0.109931650588 -0.666218945412 -0.107326660598 0.671224568967 -0.0120955033884 -0.741155366177 0.811255756438 0.0 0.0 0.0 1.0,310 115 56 81,,0.98469234,0.11589618,0.62050318718
69,2,2,-0.00768588306548 0.99757962493 0.069107301538 0.0339468859968 0.627983801802 -0.0489664689553 0.776684382225 -0.0471332818173 0.778188455244 0.0493677712927 -0.62608749491 0.884028887967 0.0 0.0 0.0 1.0,290 126 123 133,,0.8698099,0.076011606,0.678625822067
70,-1,-1,0.914640 -0.314977 0.253423 3.129424 -0.404249 -0.718934 0.565434 -1.346364 0.004095 -0.619615 -0.784896 1.429553 0.000000 0.000000 0.000000 1.000000,,images/rgb_000070.png,,,
70,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
70,4,4,-0.859173127945 0.493251092308 0.136106194403 0.016945370953 0.304911009245 0.707144561692 -0.637946584998 -0.111972111365 -0.410914605069 -0.506606285794 -0.757957293345 0.814526928674 0.0 0.0 0.0 1.0,308 113 56 86,,0.9884675,0.14161529,0.380834281445
70,2,2,0.0493855955425 0.113204478547 -0.99234359422 0.0104846674747 0.626257329439 0.77047151562 0.119060492784 -0.0378049770428 0.778050654056 -0.627342322544 -0.032844939768 0.874057731529 0.0 0.0 0.0 1.0,292 127 115 131,,0.7636349,0.07509487,0.275837510824
71,-1,-1,0.914661 -0.314939 0.253393 3.127834 -0.404200 -0.718950 0.565448 -1.345700 0.004095 -0.619616 -0.784895 1.429579 0.000000 0.000000 0.000000 1.000000,,images/rgb_000071.png,,,
71,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
71,4,4,-0.9111268218 -0.411738044319 0.0178800855051 0.0166109260383 -0.333337100588 0.710733903874 -0.619470495872 -0.110883978143 0.242351587511 -0.570376279963 -0.784816288877 0.813258809823 0.0 0.0 0.0 1.0,307 114 56 85,,0.9901779,0.15754436,0.586181759834
71,2,2,0.0176976808405 -0.425195829312 0.904928339057 0.0548241124597 0.617138520117 -0.7074444561 -0.344474075253 -0.0381920995856 0.786655476737 0.564562528219 0.249884598665 0.876343231095 0.0 0.0 0.0 1.0,294 130 116 124,,0.72722834,0.05955655,0.531772851944
72,-1,-1,0.914725 -0.314825 0.253305 3.131843 -0.404056 -0.718998 0.565490 -1.347389 0.004096 -0.619618 -0.784894 1.429513 0.000000 0.000000 0.000000 1.000000,,images/rgb_000072.png,,,
72,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
72,4,4,-0.925128602475 -0.375710352881 -0.0545783805287 0.0149854759753 -0.264699835458 0.741367407648 -0.616691465796 -0.110835672002 0.272160000719 -0.556072025565 -0.785310662345 0.813598545731 0.0 0.0 0.0 1.0,307 114 55 84,,0.9940817,0.1595317,0.574331045151
72,2,2,-0.00114422166952 -0.147807436676 0.989015496552 0.0577065238161 0.6189694439 -0.776892548223 -0.115389757059 -0.0392869302272 0.785414233558 0.612038340448 0.0923772241721 0.876126176171 0.0 0.0 0.0 1.0,290 122 118 139,,0.79403836,0.06214118,0.545848608017
73,-1,-1,0.914635 -0.314986 0.253430 3.133569 -0.404260 -0.718930 0.565431 -1.348100 0.004095 -0.619615 -0.784896 1.429485 0.000000 0.000000 0.000000 1.000000,,images/rgb_000073.png,,,
73,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
73,4,4,-0.876143782792 -0.482045687516 0.00200674393926 0.0131555852696 -0.375885924479 0.68057460659 -0.628910149896 -0.110614412868 0.301797686626 -0.551770024568 -0.777475399184 0.812814836185 0.0 0.0 0.0 1.0,306 114 54 83,,0.99498534,0.15513761,0.600816845894
73,2,2,0.0101834940059 -0.203473615581 0.979027468569 0.0550605987685 0.63103529267 -0.758190230064 -0.164140288898 -0.0391899975596 0.775687279678 0.619472406809 0.120678006896 0.877030005313 0.0 0.0 0.0 1.0,292 127 116 131,,0.8456582,0.07970218,0.534900784492
74,-1,-1,0.914723 -0.314829 0.253308 3.135292 -0.404061 -0.718997 0.565489 -1.348834 0.004096 -0.619618 -0.784894 1.429457 0.000000 0.000000 0.000000 1.000000,,images/rgb_000074.png,,,
74,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
74,4,4,0.0106878126911 -0.980823107373 0.19460678997 0.0105598558103 -0.781312555134 -0.129649259613 -0.610525806721 -0.106739995264 0.624048445115 -0.145523542852 -0.767715075159 0.813367540077 0.0 0.0 0.0 1.0,304 117 55 84,,0.9956371,0.112432055,0.575404763222
75,-1,-1,0.914691 -0.314886 0.253352 3.137063 -0.404134 -0.718972 0.565467 -1.349571 0.004095 -0.619617 -0.784894 1.429428 0.000000 0.000000 0.000000 1.000000,,images/rgb_000075.png,,,
75,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
75,4,4,0.0542956886342 -0.991702780785 0.116522842302 0.00777315533021 -0.734950644985 -0.118686293832 -0.667653437865 -0.108160250029 0.675943435231 -0.0493878349273 -0.735296752426 0.811330278887 0.0 0.0 0.0 1.0,305 113 55 81,,0.99415034,0.11765233,0.511804282665
76,-1,-1,0.914682 -0.314903 0.253365 3.136202 -0.404154 -0.718966 0.565462 -1.349209 0.004095 -0.619616 -0.784895 1.429442 0.000000 0.000000 0.000000 1.000000,,images/rgb_000076.png,,,
76,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
76,4,4,0.0869835866521 -0.996174088214 -0.00842861938049 0.00864256896517 -0.773095418931 -0.0621639968589 -0.631236176659 -0.108270490398 0.628297166062 0.0614233137013 -0.775544871463 0.812644937351 0.0 0.0 0.0 1.0,303 114 56 80,,0.9875759,0.13446882,0.731723546982
77,-1,-1,0.915021 -0.314295 0.252895 3.139615 -0.403386 -0.719223 0.565683 -1.350684 0.004096 -0.619626 -0.784887 1.429386 0.000000 0.000000 0.000000 1.000000,,images/rgb_000077.png,,,
77,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
77,4,4,-0.174477062948 -0.983845188436 0.040079916368 0.00520630450006 -0.768517138931 0.110617472436 -0.630194558817 -0.108202570156 0.615580345426 -0.140756598364 -0.775402101069 0.812858434271 0.0 0.0 0.0 1.0,300 116 56 83,,0.99576277,0.12247977,0.748827576637
77,2,2,0.0336116948887 -0.400911489468 0.91549998994 0.0427944617573 0.619542271226 -0.710428853894 -0.333853587248 -0.0391762397236 0.784243347521 0.578412327987 0.224502896868 0.875458895397 0.0 0.0 0.0 1.0,289 128 113 127,,0.80171984,0.058950465,0.525742948055
78,-1,-1,0.915017 -0.314301 0.252899 3.141342 -0.403394 -0.719220 0.565681 -1.351406 0.004096 -0.619626 -0.784887 1.429357 0.000000 0.000000 0.000000 1.000000,,images/rgb_000078.png,,,
78,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
78,4,4,-0.946147640004 -0.312485220284 -0.0846027802058 0.00482308045613 -0.201572999951 0.773137508093 -0.601354071467 -0.110270660226 0.253323842157 -0.551916099315 -0.794490811974 0.813418276532 0.0 0.0 0.0 1.0,303 114 56 83,,0.992694,0.20771368,0.582657456398
78,2,2,0.0261027534033 -0.157942270854 0.987103279977 0.0474543088069 0.619791261485 -0.772188065484 -0.139944216427 -0.0385551573575 0.784332479534 0.615450916484 0.0777350046402 0.875135571619 0.0 0.0 0.0 1.0,285 129 119 130,,0.7977103,0.048446756,0.556034326553
79,-1,-1,0.914971 -0.314385 0.252964 3.140534 -0.403499 -0.719185 0.565650 -1.351062 0.004096 -0.619625 -0.784888 1.429371 0.000000 0.000000 0.000000 1.000000,,images/rgb_000079.png,,,
79,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
79,4,4,-0.903351554357 -0.428795098858 -0.00952535756898 0.00299086489888 -0.33662797953 0.722593496341 -0.603771680724 -0.109857464897 0.265777298953 -0.542211584385 -0.797100385848 0.814195207047 0.0 0.0 0.0 1.0,299 116 59 83,,0.9900738,0.13691607,0.664067983627
79,2,2,0.00208776924832 0.997119554252 0.0758171204111 0.0203392260294 0.634715799459 -0.0599087211291 0.7704198849 -0.0468846815445 0.772742838942 0.0465138652504 -0.633012610619 0.883949951626 0.0 0.0 0.0 1.0,283 121 119 135,,0.7818653,0.070122644,0.609153747559
80,-1,-1,0.915017 -0.314302 0.252900 3.142202 -0.403395 -0.719220 0.565681 -1.351765 0.004096 -0.619626 -0.784887 1.429343 0.000000 0.000000 0.000000 1.000000,,images/rgb_000080.png,,,
80,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
80,4,4,-0.98873444757 0.147448730774 0.0257500287759 0.000333437917453 0.0936844572787 0.74378957435 -0.661815904578 -0.11111215203 -0.116736518079 -0.651947805335 -0.749224028222 0.812880842673 0.0 0.0 0.0 1.0,301 113 51 83,,0.99218667,0.19030258,0.62280857563
80,2,2,0.0209829233044 -0.185499982613 0.982420212221 0.0469188683619 0.631399108984 -0.759423448186 -0.156879544614 -0.0404524956285 0.775174097931 0.623591038097 0.10118959977 0.876507745411 0.0 0.0 0.0 1.0,284 126 118 131,,0.84050405,0.060985208,0.552597641945
81,-1,-1,0.914880 -0.314548 0.253090 3.145649 -0.403706 -0.719116 0.565591 -1.353188 0.004096 -0.619622 -0.784890 1.429287 0.000000 0.000000 0.000000 1.000000,,images/rgb_000081.png,,,
81,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
81,4,4,-0.595453083914 -0.801746021698 -0.0513706292471 0.00185288271819 -0.538633053477 0.445846975686 -0.714909020766 -0.1085668201 0.596078902964 -0.398024862243 -0.697327864406 0.812322047621 0.0 0.0 0.0 1.0,300 113 51 83,,0.99407744,0.11327802,0.63210183382
82,-1,-1,0.914759 -0.314764 0.253257 3.146553 -0.403979 -0.719024 0.565512 -1.353550 0.004096 -0.619619 -0.784893 1.429272 0.000000 0.000000 0.000000 1.000000,,images/rgb_000082.png,,,
82,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
82,4,4,-0.934296290823 -0.346585218563 -0.0834812986685 -0.00172579205549 -0.211790590822 0.727987638984 -0.652057315828 -0.110997098265 0.286766780839 -0.591534178015 -0.753559639078 0.813970712918 0.0 0.0 0.0 1.0,296 114 57 86,,0.9944905,0.14077301,0.599511325359
82,2,2,0.00928725382531 -0.0624762053446 0.998003241819 0.0416760484733 0.607255169416 -0.792582266545 -0.0552676214075 -0.0403936916486 0.794452582685 0.606555912117 0.0305780859742 0.875473739418 0.0 0.0 0.0 1.0,272 123 127 131,,0.7375408,0.0652903,0.46661823988
83,-1,-1,0.914479 -0.315264 0.253645 3.148276 -0.404612 -0.718812 0.565329 -1.354234 0.004095 -0.619610 -0.784899 1.429244 0.000000 0.000000 0.000000 1.000000,,images/rgb_000083.png,,,
83,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
83,4,4,-0.999797777158 -0.0111507749869 -0.0167351428733 -0.00369579373655 0.00257471625345 0.754359645541 -0.656456316913 -0.110099550607 0.0199443131246 -0.656366654696 -0.754178386708 0.814291913657 0.0 0.0 0.0 1.0,298 114 50 83,,0.98913187,0.12630802,0.71126139164
84,-1,-1,0.914389 -0.315427 0.253771 3.149135 -0.404817 -0.718743 0.565270 -1.354582 0.004095 -0.619608 -0.784901 1.429230 0.000000 0.000000 0.000000 1.000000,,images/rgb_000084.png,,,
84,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
84,4,4,-0.614831735343 -0.788449494636 -0.0181474963727 -0.00466151708629 -0.537863932577 0.436032284966 -0.721511078571 -0.108923065829 0.576787939583 -0.433847024741 -0.692165032254 0.813415223121 0.0 0.0 0.0 1.0,293 116 57 81,,0.9925936,0.11232695,0.626764535904
84,2,2,0.023627217574 -0.168323395921 0.985448623204 0.0362729873819 0.619246380614 -0.771388531188 -0.146607141873 -0.0396557676771 0.784841178002 0.613699412039 0.0860078890364 0.87582254813 0.0 0.0 0.0 1.0,275 125 121 135,,0.8149284,0.069681875,0.545282542706
85,-1,-1,0.914689 -0.314890 0.253355 3.147376 -0.404138 -0.718971 0.565466 -1.353885 0.004095 -0.619617 -0.784894 1.429258 0.000000 0.000000 0.000000 1.000000,,images/rgb_000085.png,,,
85,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
85,4,4,-0.889794503532 -0.456358196233 -0.00171412229876 -0.0079913819067 -0.350689972723 0.686159448351 -0.637339591168 -0.110138359408 0.292031307424 -0.566500139602 -0.770581149078 0.814510831129 0.0 0.0 0.0 1.0,291 114 55 84,,0.99309736,0.1318595,0.69846957922
85,2,2,0.0277180747383 -0.232699583186 0.972153595024 0.0367213317231 0.618703261488 -0.759865612812 -0.199525749444 -0.040150910747 0.78513564596 0.607005069543 0.122909979217 0.876001075868 0.0 0.0 0.0 1.0,275 130 120 128,,0.81666434,0.04769881,0.53845000267
86,-1,-1,0.914465 -0.315290 0.253665 3.151720 -0.404644 -0.718801 0.565320 -1.355678 0.004095 -0.619610 -0.784900 1.429187 0.000000 0.000000 0.000000 1.000000,,images/rgb_000086.png,,,
86,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
86,4,4,0.230361992455 -0.967027761551 0.108584809349 -0.00982980577662 -0.710708316703 -0.243415614 -0.660032216963 -0.107109503202 0.664700715361 0.0748742095122 -0.743348378453 0.813485697065 0.0 0.0 0.0 1.0,292 115 55 82,,0.9910575,0.10433961,0.698118925095
86,2,2,0.0436755559836 -0.256532743787 0.965548236586 0.0338552677581 0.629205319939 -0.743644871133 -0.226037543336 -0.0397334526541 0.77601102516 0.617400402496 0.128932663928 0.876024309586 0.0 0.0 0.0 1.0,276 134 120 118,,0.71389794,0.05395247,0.537266016006
87,-1,-1,0.914515 -0.315202 0.253597 3.152556 -0.404532 -0.718839 0.565352 -1.356035 0.004095 -0.619612 -0.784898 1.429173 0.000000 0.000000 0.000000 1.000000,,images/rgb_000087.png,,,
87,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
87,4,4,0.00432736174999 -0.990834568756 0.135011596902 -0.0127019094883 -0.786780327101 -0.0867066816819 -0.611112647748 -0.108089799824 0.617217944349 -0.103579962876 -0.779944357287 0.815325918425 0.0 0.0 0.0 1.0,288 118 56 81,,0.9863262,0.122065105,0.675595760345
87,2,2,0.0517672495425 -0.247476637502 0.967509930577 0.0279701781243 0.640939403489 -0.734719292258 -0.222225657022 -0.0389840027821 0.765843869813 0.631619248816 0.120583131472 0.876363313388 0.0 0.0 0.0 1.0,272 128 122 131,,0.72339666,0.057501905,0.527529001236
88,-1,-1,0.914673 -0.314918 0.253377 3.153354 -0.404174 -0.718959 0.565456 -1.356391 0.004095 -0.619616 -0.784895 1.429160 0.000000 0.000000 0.000000 1.000000,,images/rgb_000088.png,,,
88,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
88,4,4,-0.0587819717109 -0.987172071959 0.148445209241 -0.0124553676235 -0.762453522529 -0.0515879089868 -0.644983188642 -0.107457860043 0.644367368654 -0.151095956237 -0.7496403846 0.813823423806 0.0 0.0 0.0 1.0,290 115 54 83,,0.9907039,0.116749555,0.592472851276
89,-1,-1,0.914817 -0.314660 0.253177 3.156511 -0.403847 -0.719068 0.565550 -1.357733 0.004096 -0.619620 -0.784891 1.429108 0.000000 0.000000 0.000000 1.000000,,images/rgb_000089.png,,,
89,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
89,4,4,-0.914580540482 -0.404301454546 0.00909773730933 -0.0144334930894 -0.315309444932 0.698821828466 -0.642049846971 -0.110175743118 0.2532239896 -0.59007489856 -0.766608912797 0.815355814576 0.0 0.0 0.0 1.0,287 116 56 84,,0.9942972,0.14217342,0.679958164692
90,-1,-1,0.914858 -0.314587 0.253120 3.155693 -0.403755 -0.719099 0.565577 -1.357396 0.004096 -0.619622 -0.784890 1.429122 0.000000 0.000000 0.000000 1.000000,,images/rgb_000090.png,,,
90,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
90,4,4,-0.605718301251 -0.795590370124 0.0118870726134 -0.0164126816503 -0.573567272068 0.426230370863 -0.699534313216 -0.10902513823 0.551476131797 -0.43053877168 -0.714500134456 0.81312856419 0.0 0.0 0.0 1.0,284 115 54 79,,0.9885783,0.11573248,0.655305564404
91,-1,-1,0.915026 -0.314286 0.252888 3.158900 -0.403375 -0.719226 0.565686 -1.358760 0.004096 -0.619627 -0.784887 1.429069 0.000000 0.000000 0.000000 1.000000,,images/rgb_000091.png,,,
91,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
91,4,4,-0.992624693163 0.120392328156 -0.0142093576202 -0.016377842474 0.0993479062272 0.740692185709 -0.664458485955 -0.110283093023 -0.0694709439339 -0.660969570669 -0.747190079296 0.813730372183 0.0 0.0 0.0 1.0,290 115 53 80,,0.9839437,0.1522294,0.6103323102
92,-1,-1,0.913961 -0.308831 0.263251 3.152094 -0.405453 -0.721930 0.560738 -1.356050 0.016876 -0.619228 -0.785031 1.430311 0.000000 0.000000 0.000000 1.000000,,images/rgb_000092.png,,,
92,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
92,4,4,-0.768194219704 -0.640215596474 -0.00127704499932 -0.0184157628503 -0.477206310185 0.573926965576 -0.66549378337 -0.109163583166 0.426792430032 -0.510619063702 -0.746402300004 0.814265509945 0.0 0.0 0.0 1.0,287 116 53 81,,0.9956838,0.14213882,0.689896702766
93,-1,-1,0.913735 -0.309232 0.263562 3.154648 -0.405961 -0.721759 0.560591 -1.357094 0.016875 -0.619227 -0.785032 1.430305 0.000000 0.000000 0.000000 1.000000,,images/rgb_000093.png,,,
93,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
93,4,4,-0.10732263225 -0.985359370915 0.132471743238 -0.0209560115509 -0.755399633939 -0.00581424307087 -0.655238573057 -0.106883817289 0.646415691062 -0.170391034762 -0.743716108217 0.813010419721 0.0 0.0 0.0 1.0,282 113 58 87,,0.973044,0.12975487,0.628259539604
94,-1,-1,0.913684 -0.309323 0.263632 3.155453 -0.406076 -0.721720 0.560558 -1.357427 0.016875 -0.619227 -0.785032 1.430303 0.000000 0.000000 0.000000 1.000000,,images/rgb_000094.png,,,
94,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
94,4,4,-0.0362698735628 -0.988459805195 0.147077223884 -0.0228659948063 -0.741355614947 -0.0720773403934 -0.667230626686 -0.107213106136 0.670131590404 -0.133236896224 -0.730185990708 0.81327872333 0.0 0.0 0.0 1.0,284 115 53 82,,0.9923586,0.09619017,0.641696810722
94,2,2,0.0398571017503 -0.260009078408 0.964783235025 0.0165882076087 0.626960237508 -0.745317970938 -0.226764156737 -0.0397584799851 0.778031022533 0.613918888244 0.133309139349 0.877619888547 0.0 0.0 0.0 1.0,266 128 120 134,,0.8294443,0.0722056,0.549349427223
95,-1,-1,0.913572 -0.309524 0.263788 3.157079 -0.406330 -0.721634 0.560484 -1.358096 0.016875 -0.619226 -0.785032 1.430298 0.000000 0.000000 0.000000 1.000000,,images/rgb_000095.png,,,
95,0,0,0.999633 -0.0190627 0.0192393 0.0418849 -0.00311418 -0.786549 -0.617521 0.0379663 0.0269043 0.617234 -0.786319 0.849153 0 0 3.95253e-323 1,,,1.0,1.0,1.0
